train_ID,train_type,starting_s,starting_s_ID,from_s,from_s_ID,to_s,to_s_ID,from_s_time,to_s_time,travel_time,boarding_passg at departure station,deboarding_passg at departure station,passg_number in the train,deboarding_passg at arrival station,number_passg at the arrival station,from_s_lat,from_s_long,to_s_lat,to_s_long
21,ICE,Frankfurt(Main)Hbf,8000105,St.Pölten Hbf,8100008,Wien Meidling,8100514,12:37:00,13:02:00,0 days 00:25:00.000000000,0,1,61,13,48,48.205434,15.618343,48.167368,16.316047
21,ICE,Frankfurt(Main)Hbf,8000105,Wien Meidling,8100514,Wien Hbf,8103000,13:02:00,13:09:00,0 days 00:07:00.000000000,0,13,48,42,6,48.167368,16.316047,48.185215,16.376476
229,ICE,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Aschaffenburg Hbf,8000010,16:21:00,16:50:00,0 days 00:29:00.000000000,25,0,25,6,19,50.106529,8.662162,49.980129,9.14357
229,ICE,Frankfurt(Main)Hbf,8000105,Aschaffenburg Hbf,8000010,Würzburg Hbf,8000260,16:52:00,17:31:00,0 days 00:39:00.000000000,3,6,22,20,2,49.980129,9.14357,49.80128,9.936672
229,ICE,Frankfurt(Main)Hbf,8000105,Würzburg Hbf,8000260,Nürnberg Hbf,8000284,17:33:00,18:27:00,0 days 00:54:00.000000000,6,20,8,9,-1,49.80128,9.936672,49.445582,11.082532
229,ICE,Frankfurt(Main)Hbf,8000105,Nürnberg Hbf,8000284,Regensburg Hbf,8000309,18:30:00,19:25:00,0 days 00:55:00.000000000,2,9,1,19,-18,49.445582,11.082532,49.012343,12.098753
229,ICE,Frankfurt(Main)Hbf,8000105,Regensburg Hbf,8000309,Plattling,8000301,19:27:00,19:58:00,0 days 00:31:00.000000000,3,19,-15,10,-25,49.012343,12.098753,48.780607,12.869036
229,ICE,Frankfurt(Main)Hbf,8000105,Plattling,8000301,Passau Hbf,8000298,20:00:00,20:34:00,0 days 00:34:00.000000000,3,10,-22,21,-43,48.780607,12.869036,48.574088,13.450819
229,ICE,Frankfurt(Main)Hbf,8000105,Passau Hbf,8000298,Linz Hbf,8100013,20:34:00,21:43:00,0 days 01:09:00.000000000,0,21,-43,1,-44,48.574088,13.450819,48.296847,14.31715
229,ICE,Frankfurt(Main)Hbf,8000105,Linz Hbf,8100013,Wien Hbf,8103000,21:43:00,23:09:00,0 days 01:26:00.000000000,0,1,-44,15,-59,48.296847,14.31715,48.185215,16.376476
113,EC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,08:20:00,08:38:00,0 days 00:18:00.000000000,49,0,49,0,49,50.106529,8.662162,49.872574,8.62884
113,EC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,08:38:00,08:48:00,0 days 00:10:00.000000000,30,0,79,1,78,49.872574,8.62884,49.686135,8.618730000000001
113,EC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Weinheim(Bergstr),8000377,08:50:00,09:00:00,0 days 00:10:00.000000000,13,1,91,0,91,49.686135,8.618730000000001,49.556343,8.669865
113,EC,Frankfurt(Main)Hbf,8000105,Weinheim(Bergstr),8000377,Heidelberg Hbf,8000156,09:00:00,09:12:00,0 days 00:12:00.000000000,8,0,99,12,87,49.556343,8.669865,49.404256,8.675848
113,EC,Frankfurt(Main)Hbf,8000105,Heidelberg Hbf,8000156,Stuttgart Hbf,8000096,09:14:00,09:54:00,0 days 00:40:00.000000000,52,12,139,26,113,49.404256,8.675848,48.783229,9.182196
113,EC,Frankfurt(Main)Hbf,8000105,Stuttgart Hbf,8000096,Ulm Hbf,8000170,09:58:00,10:55:00,0 days 00:57:00.000000000,46,26,159,22,137,48.783229,9.182196,48.402345,9.997884
113,EC,Frankfurt(Main)Hbf,8000105,Ulm Hbf,8000170,Günzburg,8000139,10:57:00,11:09:00,0 days 00:12:00.000000000,14,22,151,5,146,48.402345,9.997884,48.45284119999999,10.277512699999988
113,EC,Frankfurt(Main)Hbf,8000105,Günzburg,8000139,Augsburg Hbf,8000013,11:09:00,11:40:00,0 days 00:31:00.000000000,0,5,146,9,137,48.45284119999999,10.277512699999988,48.365764,10.886461
113,EC,Frankfurt(Main)Hbf,8000105,Augsburg Hbf,8000013,München Hbf,8000261,11:42:00,12:11:00,0 days 00:29:00.000000000,6,9,143,75,68,48.365764,10.886461,48.144338,11.554824
113,EC,Frankfurt(Main)Hbf,8000105,München Hbf,8000261,München Ost,8000262,12:17:00,12:25:00,0 days 00:08:00.000000000,46,75,114,7,107,48.144338,11.554824,48.127799,11.604466
113,EC,Frankfurt(Main)Hbf,8000105,München Ost,8000262,Rosenheim,8000320,12:27:00,12:55:00,0 days 00:28:00.000000000,7,7,114,11,103,48.127799,11.604466,47.857127,12.118105
113,EC,Frankfurt(Main)Hbf,8000105,Rosenheim,8000320,Prien a Chiemsee,8004885,12:57:00,13:12:00,0 days 00:15:00.000000000,3,11,106,12,94,47.857127,12.118105,47.856182,12.349098
113,EC,Frankfurt(Main)Hbf,8000105,Prien a Chiemsee,8004885,Traunstein,8000116,13:12:00,13:31:00,0 days 00:19:00.000000000,0,12,94,16,78,47.856182,12.349098,47.885413,12.640038
113,EC,Frankfurt(Main)Hbf,8000105,Traunstein,8000116,Freilassing,8000108,13:31:00,13:50:00,0 days 00:19:00.000000000,0,16,78,6,72,47.885413,12.640038,47.841998,12.972823
113,EC,Frankfurt(Main)Hbf,8000105,Freilassing,8000108,Salzburg Hbf,8100002,13:51:00,13:59:00,0 days 00:08:00.000000000,1,6,73,36,37,47.841998,12.972823,47.791163,12.996758
113,EC,Frankfurt(Main)Hbf,8000105,Salzburg Hbf,8100002,Golling-Abtenau,8100041,13:59:00,14:32:00,0 days 00:33:00.000000000,0,36,37,5,32,47.791163,12.996758,47.564339,13.346526999999998
113,EC,Frankfurt(Main)Hbf,8000105,Golling-Abtenau,8100041,Bischofshofen,8100042,14:32:00,14:52:00,0 days 00:20:00.000000000,0,5,32,26,6,47.564339,13.346526999999998,47.417212,13.218886
113,EC,Frankfurt(Main)Hbf,8000105,Bischofshofen,8100042,St. Johann im Pongau,8100043,14:52:00,15:02:00,0 days 00:10:00.000000000,0,26,6,1,5,47.417212,13.218886,47.34892,13.20419
113,EC,Frankfurt(Main)Hbf,8000105,St. Johann im Pongau,8100043,Schwarzach-St.Veit,8100044,15:02:00,15:09:00,0 days 00:07:00.000000000,0,1,5,1,4,47.34892,13.20419,47.319699,13.142916
113,EC,Frankfurt(Main)Hbf,8000105,Schwarzach-St.Veit,8100044,Dorfgastein,8100098,15:09:00,15:22:00,0 days 00:13:00.000000000,0,1,4,1,3,47.319699,13.142916,47.243847,13.102441
113,EC,Frankfurt(Main)Hbf,8000105,Dorfgastein,8100098,Bad Hofgastein,8100097,15:22:00,15:28:00,0 days 00:06:00.000000000,0,1,3,10,-7,47.243847,13.102441,47.172556,13.098745
113,EC,Frankfurt(Main)Hbf,8000105,Bad Hofgastein,8100097,Bad Gastein,8100095,15:28:00,15:41:00,0 days 00:13:00.000000000,0,10,-7,3,-10,47.172556,13.098745,47.114089,13.132661
113,EC,Frankfurt(Main)Hbf,8000105,Bad Gastein,8100095,Mallnitz-Obervellach,8100093,15:41:00,15:55:00,0 days 00:14:00.000000000,0,3,-10,5,-15,47.114089,13.132661,46.931233,13.200182
113,EC,Frankfurt(Main)Hbf,8000105,Mallnitz-Obervellach,8100093,Spittal-Millstätters,8100092,15:55:00,16:18:00,0 days 00:23:00.000000000,0,5,-15,17,-32,46.931233,13.200182,46.79968,13.4928
113,EC,Frankfurt(Main)Hbf,8000105,Spittal-Millstätters,8100092,Villach Hbf,8100147,16:18:00,16:43:00,0 days 00:25:00.000000000,0,17,-32,62,-94,46.79968,13.4928,46.618849,13.82479
113,EC,Frankfurt(Main)Hbf,8000105,Villach Hbf,8100147,Klagenfurt Hbf,8100085,16:43:00,17:18:00,0 days 00:35:00.000000000,0,62,-94,8,-102,46.618849,13.82479,46.644509,14.32712
219,EC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,12:20:00,12:35:00,0 days 00:15:00.000000000,126,0,126,1,125,50.106529,8.662162,49.872574,8.62884
219,EC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,12:37:00,12:48:00,0 days 00:11:00.000000000,53,1,178,1,177,49.872574,8.62884,49.686135,8.618730000000001
219,EC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Weinheim(Bergstr),8000377,12:50:00,12:58:00,0 days 00:08:00.000000000,18,1,195,10,185,49.686135,8.618730000000001,49.556343,8.669865
219,EC,Frankfurt(Main)Hbf,8000105,Weinheim(Bergstr),8000377,Heidelberg Hbf,8000156,13:00:00,13:12:00,0 days 00:12:00.000000000,8,10,193,14,179,49.556343,8.669865,49.404256,8.675848
219,EC,Frankfurt(Main)Hbf,8000105,Heidelberg Hbf,8000156,Stuttgart Hbf,8000096,13:14:00,13:54:00,0 days 00:40:00.000000000,63,14,242,57,185,49.404256,8.675848,48.783229,9.182196
219,EC,Frankfurt(Main)Hbf,8000105,Stuttgart Hbf,8000096,Ulm Hbf,8000170,13:58:00,14:53:00,0 days 00:55:00.000000000,60,57,245,61,184,48.783229,9.182196,48.402345,9.997884
219,EC,Frankfurt(Main)Hbf,8000105,Ulm Hbf,8000170,Günzburg,8000139,14:56:00,15:09:00,0 days 00:13:00.000000000,9,61,193,9,184,48.402345,9.997884,48.45284119999999,10.277512699999988
219,EC,Frankfurt(Main)Hbf,8000105,Günzburg,8000139,Augsburg Hbf,8000013,15:10:00,15:40:00,0 days 00:30:00.000000000,1,9,185,25,160,48.45284119999999,10.277512699999988,48.365764,10.886461
219,EC,Frankfurt(Main)Hbf,8000105,Augsburg Hbf,8000013,München Hbf,8000261,15:42:00,16:11:00,0 days 00:29:00.000000000,2,25,162,130,32,48.365764,10.886461,48.144338,11.554824
219,EC,Frankfurt(Main)Hbf,8000105,München Hbf,8000261,München Ost,8000262,16:17:00,16:25:00,0 days 00:08:00.000000000,8,130,40,19,21,48.144338,11.554824,48.127799,11.604466
219,EC,Frankfurt(Main)Hbf,8000105,München Ost,8000262,Rosenheim,8000320,16:27:00,16:55:00,0 days 00:28:00.000000000,2,19,23,15,8,48.127799,11.604466,47.857127,12.118105
219,EC,Frankfurt(Main)Hbf,8000105,Rosenheim,8000320,Prien a Chiemsee,8004885,16:55:00,17:12:00,0 days 00:17:00.000000000,0,15,8,3,5,47.857127,12.118105,47.856182,12.349098
219,EC,Frankfurt(Main)Hbf,8000105,Prien a Chiemsee,8004885,Traunstein,8000116,17:12:00,17:31:00,0 days 00:19:00.000000000,0,3,5,2,3,47.856182,12.349098,47.885413,12.640038
219,EC,Frankfurt(Main)Hbf,8000105,Traunstein,8000116,Freilassing,8000108,17:33:00,17:50:00,0 days 00:17:00.000000000,2,2,5,3,2,47.885413,12.640038,47.841998,12.972823
219,EC,Frankfurt(Main)Hbf,8000105,Freilassing,8000108,Salzburg Hbf,8100002,17:51:00,17:59:00,0 days 00:08:00.000000000,2,3,4,20,-16,47.841998,12.972823,47.791163,12.996758
219,EC,Frankfurt(Main)Hbf,8000105,Salzburg Hbf,8100002,Bischofshofen,8100042,17:59:00,19:02:00,0 days 01:03:00.000000000,0,20,-16,1,-17,47.791163,12.996758,47.417212,13.218886
219,EC,Frankfurt(Main)Hbf,8000105,Bischofshofen,8100042,Radstadt,8100138,19:02:00,19:35:00,0 days 00:33:00.000000000,0,1,-17,9,-26,47.417212,13.218886,47.386194,13.465823
219,EC,Frankfurt(Main)Hbf,8000105,Radstadt,8100138,Schladming,8100137,19:35:00,19:51:00,0 days 00:16:00.000000000,0,9,-26,11,-37,47.386194,13.465823,47.31649,13.702739
219,EC,Frankfurt(Main)Hbf,8000105,Schladming,8100137,Graz Hbf,8100173,19:51:00,22:14:00,0 days 02:23:00.000000000,0,11,-37,6,-43,47.31649,13.702739,47.070365,15.411406
117,EC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,14:20:00,14:35:00,0 days 00:15:00.000000000,87,0,87,6,81,50.106529,8.662162,49.872574,8.62884
117,EC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,14:37:00,14:48:00,0 days 00:11:00.000000000,28,6,109,9,100,49.872574,8.62884,49.686135,8.618730000000001
117,EC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Weinheim(Bergstr),8000377,14:50:00,14:58:00,0 days 00:08:00.000000000,4,9,104,5,99,49.686135,8.618730000000001,49.556343,8.669865
117,EC,Frankfurt(Main)Hbf,8000105,Weinheim(Bergstr),8000377,Heidelberg Hbf,8000156,15:00:00,15:12:00,0 days 00:12:00.000000000,3,5,102,29,73,49.556343,8.669865,49.404256,8.675848
117,EC,Frankfurt(Main)Hbf,8000105,Heidelberg Hbf,8000156,Stuttgart Hbf,8000096,15:14:00,15:54:00,0 days 00:40:00.000000000,33,29,106,89,17,49.404256,8.675848,48.783229,9.182196
117,EC,Frankfurt(Main)Hbf,8000105,Stuttgart Hbf,8000096,Ulm Hbf,8000170,15:58:00,16:53:00,0 days 00:55:00.000000000,52,89,69,35,34,48.783229,9.182196,48.402345,9.997884
117,EC,Frankfurt(Main)Hbf,8000105,Ulm Hbf,8000170,Günzburg,8000139,16:56:00,17:09:00,0 days 00:13:00.000000000,9,35,43,3,40,48.402345,9.997884,48.45284119999999,10.277512699999988
117,EC,Frankfurt(Main)Hbf,8000105,Günzburg,8000139,Augsburg Hbf,8000013,17:09:00,17:40:00,0 days 00:31:00.000000000,0,3,40,15,25,48.45284119999999,10.277512699999988,48.365764,10.886461
117,EC,Frankfurt(Main)Hbf,8000105,Augsburg Hbf,8000013,München Hbf,8000261,17:42:00,18:11:00,0 days 00:29:00.000000000,3,15,28,85,-57,48.365764,10.886461,48.144338,11.554824
117,EC,Frankfurt(Main)Hbf,8000105,München Hbf,8000261,München Ost,8000262,18:17:00,18:25:00,0 days 00:08:00.000000000,9,85,-48,3,-51,48.144338,11.554824,48.127799,11.604466
117,EC,Frankfurt(Main)Hbf,8000105,München Ost,8000262,Rosenheim,8000320,18:27:00,18:55:00,0 days 00:28:00.000000000,1,3,-50,10,-60,48.127799,11.604466,47.857127,12.118105
117,EC,Frankfurt(Main)Hbf,8000105,Rosenheim,8000320,Prien a Chiemsee,8004885,18:55:00,19:12:00,0 days 00:17:00.000000000,0,10,-60,6,-66,47.857127,12.118105,47.856182,12.349098
117,EC,Frankfurt(Main)Hbf,8000105,Prien a Chiemsee,8004885,Traunstein,8000116,19:12:00,19:31:00,0 days 00:19:00.000000000,0,6,-66,7,-73,47.856182,12.349098,47.885413,12.640038
117,EC,Frankfurt(Main)Hbf,8000105,Traunstein,8000116,Freilassing,8000108,19:31:00,19:50:00,0 days 00:19:00.000000000,0,7,-73,2,-75,47.885413,12.640038,47.841998,12.972823
117,EC,Frankfurt(Main)Hbf,8000105,Freilassing,8000108,Salzburg Hbf,8100002,19:50:00,19:59:00,0 days 00:09:00.000000000,0,2,-75,15,-90,47.841998,12.972823,47.791163,12.996758
117,EC,Frankfurt(Main)Hbf,8000105,Salzburg Hbf,8100002,Bischofshofen,8100042,19:59:00,20:52:00,0 days 00:53:00.000000000,0,15,-90,5,-95,47.791163,12.996758,47.417212,13.218886
117,EC,Frankfurt(Main)Hbf,8000105,Bischofshofen,8100042,Bad Hofgastein,8100097,20:52:00,21:28:00,0 days 00:36:00.000000000,0,5,-95,2,-97,47.417212,13.218886,47.172556,13.098745
117,EC,Frankfurt(Main)Hbf,8000105,Bad Hofgastein,8100097,Bad Gastein,8100095,21:28:00,21:41:00,0 days 00:13:00.000000000,0,2,-97,6,-103,47.172556,13.098745,47.114089,13.132661
117,EC,Frankfurt(Main)Hbf,8000105,Bad Gastein,8100095,Mallnitz-Obervellach,8100093,21:41:00,21:55:00,0 days 00:14:00.000000000,0,6,-103,5,-108,47.114089,13.132661,46.931233,13.200182
117,EC,Frankfurt(Main)Hbf,8000105,Mallnitz-Obervellach,8100093,Spittal-Millstätters,8100092,21:55:00,22:18:00,0 days 00:23:00.000000000,0,5,-108,2,-110,46.931233,13.200182,46.79968,13.4928
117,EC,Frankfurt(Main)Hbf,8000105,Spittal-Millstätters,8100092,Villach Hbf,8100147,22:18:00,22:43:00,0 days 00:25:00.000000000,0,2,-110,9,-119,46.79968,13.4928,46.618849,13.82479
117,EC,Frankfurt(Main)Hbf,8000105,Villach Hbf,8100147,Klagenfurt Hbf,8100085,22:43:00,23:16:00,0 days 00:33:00.000000000,0,9,-119,2,-121,46.618849,13.82479,46.644509,14.32712
391,EC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,16:20:00,16:35:00,0 days 00:15:00.000000000,28,0,28,4,24,50.106529,8.662162,49.872574,8.62884
391,EC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,16:37:00,16:48:00,0 days 00:11:00.000000000,15,4,39,2,37,49.872574,8.62884,49.686135,8.618730000000001
391,EC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Weinheim(Bergstr),8000377,16:50:00,16:58:00,0 days 00:08:00.000000000,1,2,38,14,24,49.686135,8.618730000000001,49.556343,8.669865
391,EC,Frankfurt(Main)Hbf,8000105,Weinheim(Bergstr),8000377,Heidelberg Hbf,8000156,17:00:00,17:12:00,0 days 00:12:00.000000000,3,14,27,8,19,49.556343,8.669865,49.404256,8.675848
391,EC,Frankfurt(Main)Hbf,8000105,Heidelberg Hbf,8000156,Stuttgart Hbf,8000096,17:14:00,17:54:00,0 days 00:40:00.000000000,29,8,48,27,21,49.404256,8.675848,48.783229,9.182196
391,EC,Frankfurt(Main)Hbf,8000105,Stuttgart Hbf,8000096,Ulm Hbf,8000170,17:58:00,18:53:00,0 days 00:55:00.000000000,20,27,41,16,25,48.783229,9.182196,48.402345,9.997884
391,EC,Frankfurt(Main)Hbf,8000105,Ulm Hbf,8000170,Günzburg,8000139,18:56:00,19:09:00,0 days 00:13:00.000000000,3,16,28,2,26,48.402345,9.997884,48.45284119999999,10.277512699999988
391,EC,Frankfurt(Main)Hbf,8000105,Günzburg,8000139,Augsburg Hbf,8000013,19:09:00,19:40:00,0 days 00:31:00.000000000,0,2,26,12,14,48.45284119999999,10.277512699999988,48.365764,10.886461
391,EC,Frankfurt(Main)Hbf,8000105,Augsburg Hbf,8000013,München Hbf,8000261,19:42:00,20:11:00,0 days 00:29:00.000000000,1,12,15,33,-18,48.365764,10.886461,48.144338,11.554824
391,EC,Frankfurt(Main)Hbf,8000105,München Hbf,8000261,München Ost,8000262,20:17:00,20:27:00,0 days 00:10:00.000000000,6,33,-12,3,-15,48.144338,11.554824,48.127799,11.604466
391,EC,Frankfurt(Main)Hbf,8000105,München Ost,8000262,Rosenheim,8000320,20:29:00,20:56:00,0 days 00:27:00.000000000,2,3,-13,7,-20,48.127799,11.604466,47.857127,12.118105
391,EC,Frankfurt(Main)Hbf,8000105,Rosenheim,8000320,Bad Endorf,8001787,20:56:00,21:09:00,0 days 00:13:00.000000000,0,7,-20,2,-22,47.857127,12.118105,47.906768,12.300706
391,EC,Frankfurt(Main)Hbf,8000105,Bad Endorf,8001787,Prien a Chiemsee,8004885,21:09:00,21:16:00,0 days 00:07:00.000000000,0,2,-22,3,-25,47.906768,12.300706,47.856182,12.349098
391,EC,Frankfurt(Main)Hbf,8000105,Prien a Chiemsee,8004885,Traunstein,8000116,21:16:00,21:34:00,0 days 00:18:00.000000000,0,3,-25,4,-29,47.856182,12.349098,47.885413,12.640038
391,EC,Frankfurt(Main)Hbf,8000105,Traunstein,8000116,Freilassing,8000108,21:34:00,21:53:00,0 days 00:19:00.000000000,0,4,-29,4,-33,47.885413,12.640038,47.841998,12.972823
391,EC,Frankfurt(Main)Hbf,8000105,Freilassing,8000108,Salzburg Hbf,8100002,21:53:00,22:02:00,0 days 00:09:00.000000000,0,4,-33,15,-48,47.841998,12.972823,47.791163,12.996758
2295,IC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,18:20:00,18:35:00,0 days 00:15:00.000000000,14,0,14,4,10,50.106529,8.662162,49.872574,8.62884
2295,IC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,18:37:00,18:48:00,0 days 00:11:00.000000000,6,4,16,1,15,49.872574,8.62884,49.686135,8.618730000000001
2295,IC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Weinheim(Bergstr),8000377,18:50:00,19:00:00,0 days 00:10:00.000000000,1,1,16,0,16,49.686135,8.618730000000001,49.556343,8.669865
2295,IC,Frankfurt(Main)Hbf,8000105,Weinheim(Bergstr),8000377,Heidelberg Hbf,8000156,19:00:00,19:12:00,0 days 00:12:00.000000000,3,0,19,3,16,49.556343,8.669865,49.404256,8.675848
2295,IC,Frankfurt(Main)Hbf,8000105,Heidelberg Hbf,8000156,Stuttgart Hbf,8000096,19:14:00,19:54:00,0 days 00:40:00.000000000,10,3,26,13,13,49.404256,8.675848,48.783229,9.182196
2295,IC,Frankfurt(Main)Hbf,8000105,Stuttgart Hbf,8000096,Ulm Hbf,8000170,19:58:00,20:53:00,0 days 00:55:00.000000000,9,13,22,11,11,48.783229,9.182196,48.402345,9.997884
2295,IC,Frankfurt(Main)Hbf,8000105,Ulm Hbf,8000170,Günzburg,8000139,20:56:00,21:09:00,0 days 00:13:00.000000000,2,11,13,1,12,48.402345,9.997884,48.45284119999999,10.277512699999988
2295,IC,Frankfurt(Main)Hbf,8000105,Günzburg,8000139,Augsburg Hbf,8000013,21:09:00,21:41:00,0 days 00:32:00.000000000,0,1,12,3,9,48.45284119999999,10.277512699999988,48.365764,10.886461
2295,IC,Frankfurt(Main)Hbf,8000105,Augsburg Hbf,8000013,München-Pasing,8004158,21:43:00,22:06:00,0 days 00:23:00.000000000,1,3,10,4,6,48.365764,10.886461,48.140493,11.461586
2295,IC,Frankfurt(Main)Hbf,8000105,München-Pasing,8004158,München Hbf,8000261,22:06:00,22:15:00,0 days 00:09:00.000000000,0,4,6,30,-24,48.140493,11.461586,48.144338,11.554824
1543,ICE,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Hanau Hbf,8000150,06:17:00,06:33:00,0 days 00:16:00.000000000,30,0,30,0,30,50.106529,8.662162,50.121433,8.929889
1543,ICE,Frankfurt(Main)Hbf,8000105,Hanau Hbf,8000150,Fulda,8000115,06:33:00,07:14:00,0 days 00:41:00.000000000,13,0,43,0,43,50.121433,8.929889,50.55581,9.680845
1543,ICE,Frankfurt(Main)Hbf,8000105,Fulda,8000115,Bad Hersfeld,8000020,07:14:00,07:38:00,0 days 00:24:00.000000000,8,0,51,1,50,50.55581,9.680845,50.870135,9.701968
1543,ICE,Frankfurt(Main)Hbf,8000105,Bad Hersfeld,8000020,Eisenach,8010097,07:40:00,08:07:00,0 days 00:27:00.000000000,9,1,59,2,57,50.870135,9.701968,50.979572,10.314687
1543,ICE,Frankfurt(Main)Hbf,8000105,Eisenach,8010097,Erfurt Hbf,8010101,08:09:00,08:37:00,0 days 00:28:00.000000000,6,2,63,15,48,50.979572,10.314687,50.97250800000001,11.038025
1543,ICE,Frankfurt(Main)Hbf,8000105,Erfurt Hbf,8010101,Leipzig Hbf,8010205,08:39:00,09:23:00,0 days 00:44:00.000000000,13,15,61,44,17,50.97250800000001,11.038025,51.34476,12.380221
271,ICE,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,05:50:00,06:25:00,0 days 00:35:00.000000000,6,0,6,1,5,50.106529,8.662162,49.4874592,8.4660395
271,ICE,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,06:33:00,06:56:00,0 days 00:23:00.000000000,9,1,14,1,13,49.4874592,8.4660395,48.99316500000001,8.400514
271,ICE,Frankfurt(Main)Hbf,8000105,Karlsruhe Hbf,8000191,Baden-Baden,8000774,06:58:00,07:15:00,0 days 00:17:00.000000000,7,1,20,0,20,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
271,ICE,Frankfurt(Main)Hbf,8000105,Baden-Baden,8000774,Offenburg,8000290,07:15:00,07:30:00,0 days 00:15:00.000000000,2,0,22,2,20,48.76564000000001,8.228524200000036,48.473451,7.949802
271,ICE,Frankfurt(Main)Hbf,8000105,Offenburg,8000290,Freiburg(Brsg)Hbf,8000107,07:32:00,08:00:00,0 days 00:28:00.000000000,1,2,21,4,17,48.473451,7.949802,47.997648,7.842164
271,ICE,Frankfurt(Main)Hbf,8000105,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,08:02:00,08:34:00,0 days 00:32:00.000000000,8,4,25,4,21,47.997648,7.842164,47.567358,7.607066
271,ICE,Frankfurt(Main)Hbf,8000105,Basel Bad Bf,8000026,Basel SBB,8500010,08:34:00,08:47:00,0 days 00:13:00.000000000,0,4,21,17,4,47.567358,7.607066,47.547589,7.589662
207,EC,Frankfurt(Main)Hbf,8000105,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,08:01:00,08:44:00,0 days 00:43:00.000000000,67,0,67,5,62,50.106529,8.662162,49.4874592,8.4660395
207,EC,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,08:46:00,09:09:00,0 days 00:23:00.000000000,14,5,76,9,67,49.4874592,8.4660395,48.99316500000001,8.400514
207,EC,Frankfurt(Main)Hbf,8000105,Karlsruhe Hbf,8000191,Baden-Baden,8000774,09:11:00,09:25:00,0 days 00:14:00.000000000,6,9,73,26,47,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
207,EC,Frankfurt(Main)Hbf,8000105,Baden-Baden,8000774,Freiburg(Brsg)Hbf,8000107,09:27:00,10:13:00,0 days 00:46:00.000000000,3,26,50,22,28,48.76564000000001,8.228524200000036,47.997648,7.842164
207,EC,Frankfurt(Main)Hbf,8000105,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,10:15:00,10:45:00,0 days 00:30:00.000000000,7,22,35,18,17,47.997648,7.842164,47.567358,7.607066
207,EC,Frankfurt(Main)Hbf,8000105,Basel Bad Bf,8000026,Basel SBB,8500010,10:45:00,10:54:00,0 days 00:09:00.000000000,0,18,17,31,-14,47.567358,7.607066,47.547589,7.589662
2419,IC,Frankfurt(Main)Hbf,8000105,Darmstadt Hbf,8000068,Bensheim,8000031,05:37:00,05:50:00,0 days 00:13:00.000000000,2,0,2,0,2,49.872574,8.62884,49.686135,8.618730000000001
2419,IC,Frankfurt(Main)Hbf,8000105,Bensheim,8000031,Heidelberg Hbf,8000156,05:50:00,06:15:00,0 days 00:25:00.000000000,1,0,3,0,3,49.686135,8.618730000000001,49.404256,8.675848
